Product ID,Product Name,Product Category,Brand,Unit Price,Cost,Warranty Period (Months),SKU
P04878,Smartwatch,Electronics,Canon,141850.12,87313.29,36,SKU546250
P04879,Smartwatch,Electronics,Dell,105159.58,1045.86,48,SKU766298
P04880,Speaker,Electronics,Sony,32926.58,78201.93,36,SKU504125
P04881,LED TV,Electronics,HP,140107.18,30945.26,60,SKU581184
P04882,Speaker,Electronics,Sony,21069.81,61056.12,60,SKU993775
P04883,Speaker,Electronics,Lenovo,96997.17,101421.2,60,SKU203625
P04884,Tablet,Electronics,Samsung,11493.84,61255.9,48,SKU264238
P04885,Smartwatch,Electronics,Sony,22366.18,9782.53,36,SKU598232
P04886,Printer,Electronics,Samsung,45823.63,112762.75,12,SKU444958
P04887,Tablet,Electronics,Canon,30108.23,9687.45,48,SKU360684
P04888,Camera,Electronics,Sony,60511.93,114331.35,24,SKU551753
P04889,Smartwatch,Electronics,LG,71439.42,104731.28,24,SKU161558
P04890,Tablet,Electronics,Apple,13886.76,108563.87,48,SKU941750
P04891,Monitor,Electronics,Samsung,87332.43,79346.14,36,SKU158069
P04892,Smartphone,Electronics,Bose,73383.7,113075.23,24,SKU676270
P04893,Smartwatch,Electronics,Samsung,42376.71,86549.63,36,SKU437930
P04894,Tablet,Electronics,Panasonic,119882.75,10329.15,12,SKU896662
P04895,Speaker,Electronics,Dell,93800.83,59329.15,12,SKU345456
P04896,Monitor,Electronics,Sony,114736.21,84175.82,36,SKU123756
P04897,Headphones,Electronics,Sony,68504.06,64785.53,60,SKU829991
P04898,Smartphone,Electronics,Bose,73763.62,107081.34,24,SKU191527
P04899,Headphones,Electronics,Lenovo,122308.45,13741.01,60,SKU465781
P04900,Speaker,Electronics,Panasonic,88362.28,92543.6,60,SKU122778
P04901,Headphones,Electronics,LG,145566.86,90169.49,24,SKU905860
P04902,Speaker,Electronics,Panasonic,6547.16,25013.02,12,SKU184819
P04903,Tablet,Electronics,Panasonic,124057.4,89132.2,36,SKU451608
P04904,Headphones,Electronics,Apple,121603.03,115664.15,60,SKU614131
P04905,Headphones,Electronics,Canon,129298.53,113042.03,12,SKU918939
P04906,Smartphone,Electronics,Apple,54888.65,4700.94,48,SKU798936
P04907,Laptop,Electronics,Panasonic,123851.91,6779.44,48,SKU499791
P04908,Laptop,Electronics,Apple,76440.72,65960.59,60,SKU828594
P04909,LED TV,Electronics,LG,97391.26,35248.55,48,SKU392958
P04910,Monitor,Electronics,Panasonic,5647.34,108756.32,48,SKU833659
P04911,Smartwatch,Electronics,Sony,35156.31,77138.86,24,SKU780148
P04912,Speaker,Electronics,Samsung,56667.92,115181.29,36,SKU731857
P04913,Printer,Electronics,Apple,8251.93,33286.86,60,SKU983131
P04914,Printer,Electronics,Bose,50433.6,116392.23,48,SKU911610
P04915,Camera,Electronics,HP,129456.91,59656.74,60,SKU266537
P04916,Smartphone,Electronics,LG,69808.11,94617.92,36,SKU451764
P04917,Printer,Electronics,Samsung,112875.14,76143.05,48,SKU258723
P04918,Monitor,Electronics,Apple,136759.56,66549.58,24,SKU121321
P04919,Laptop,Electronics,LG,116902.56,59846.9,36,SKU969840
P04920,Laptop,Electronics,Apple,49485.05,105790.94,24,SKU483714
P04921,Smartwatch,Electronics,Canon,57914.09,14008.25,12,SKU439091
P04922,Speaker,Electronics,Apple,77785.47,86105.11,36,SKU397212
P04923,Speaker,Electronics,Dell,102966.97,48573.94,48,SKU322943
P04924,Laptop,Electronics,Samsung,102043.95,98890.48,60,SKU936883
P04925,Laptop,Electronics,Dell,101977.85,81036.65,12,SKU243314
P04926,Smartwatch,Electronics,Bose,144136.34,5030.04,48,SKU477542
P04927,Printer,Electronics,Lenovo,127930.65,116092.76,24,SKU447169
P04928,Laptop,Electronics,Canon,73212.48,98164.01,60,SKU351509
P04929,Smartphone,Electronics,Apple,34750.26,112100.16,12,SKU680251
P04930,Speaker,Electronics,Sony,54281.07,97087.78,48,SKU702627
P04931,LED TV,Electronics,Bose,44133.68,119881.22,24,SKU663036
P04932,Speaker,Electronics,Panasonic,140738.92,88713.97,48,SKU132696
P04933,Headphones,Electronics,Canon,98416.82,7087.35,60,SKU982044
P04934,Speaker,Electronics,Canon,106896.94,84466.63,48,SKU571284
P04935,Smartphone,Electronics,Samsung,75213.18,54826.48,60,SKU682012
P04936,Monitor,Electronics,Panasonic,78811.98,65266.21,12,SKU362227
P04937,LED TV,Electronics,LG,47687.42,22138.38,48,SKU773877
P04938,Camera,Electronics,HP,44584.18,114147.77,36,SKU840440
P04939,LED TV,Electronics,Dell,34743.2,20116.15,48,SKU241145
P04940,Tablet,Electronics,LG,28872.92,21569.77,60,SKU292693
P04941,Headphones,Electronics,Samsung,113045.03,33054.73,36,SKU398053
P04942,Smartwatch,Electronics,Sony,36437.2,79975.22,12,SKU404180
P04943,Headphones,Electronics,Apple,39439.73,66649.54,48,SKU620303
P04944,LED TV,Electronics,Samsung,29515.29,93065.14,12,SKU375216
P04945,Speaker,Electronics,Apple,4582.55,50823.76,24,SKU472269
P04946,Headphones,Electronics,Lenovo,98940.67,22048,48,SKU494496
P04947,Camera,Electronics,Lenovo,66985.15,71819.87,48,SKU192750
P04948,Camera,Electronics,Panasonic,129311.09,112620.03,48,SKU539739
P04949,Headphones,Electronics,Samsung,83518.41,87729.3,60,SKU772221
P04950,Speaker,Electronics,LG,42406.87,42737.35,60,SKU511342
P04951,Laptop,Electronics,Canon,34851.4,67189.06,36,SKU693770
P04952,Tablet,Electronics,Samsung,142893.87,66250.9,48,SKU996651
P04953,Smartphone,Electronics,Sony,145677.67,29464.97,36,SKU495265
P04954,Headphones,Electronics,Canon,47989.05,102741.78,12,SKU278815
P04955,Camera,Electronics,Samsung,107394.56,52690.7,12,SKU233680
P04956,LED TV,Electronics,HP,129502.19,109899.42,36,SKU115831
P04957,Printer,Electronics,Bose,95845.88,34045.92,24,SKU265334
P04958,Camera,Electronics,LG,132130.3,91712.5,36,SKU900109
P04959,Printer,Electronics,Samsung,121080.12,13218.02,24,SKU809956
P04960,LED TV,Electronics,Dell,51379.96,60130.23,12,SKU812546
P04961,Laptop,Electronics,Canon,51473.24,95235.48,12,SKU168228
P04962,Camera,Electronics,Panasonic,14326.22,85235.3,36,SKU423710
P04963,Laptop,Electronics,Canon,110874.62,45177.49,36,SKU421960
P04964,Monitor,Electronics,Samsung,139944.87,28166.2,60,SKU555466
P04965,Camera,Electronics,Panasonic,138120.01,94301.31,24,SKU615111
P04966,Monitor,Electronics,Lenovo,105508.58,28151.47,24,SKU394926
P04967,Smartwatch,Electronics,Lenovo,82176.93,66462.64,60,SKU484005
P04968,Smartphone,Electronics,Sony,110000.88,15005.55,60,SKU238619
P04969,Printer,Electronics,HP,97942.7,108942.97,36,SKU899475
P04970,Speaker,Electronics,Sony,12618.81,75389.83,60,SKU942799
P04971,Tablet,Electronics,Dell,94610.75,46883.87,48,SKU252646
P04972,Laptop,Electronics,Apple,34337.21,20109.53,60,SKU103500
P04973,Printer,Electronics,Panasonic,747.48,111594.32,24,SKU594787
P04974,Laptop,Electronics,Dell,7698.98,57141.83,12,SKU587591
P04975,Monitor,Electronics,LG,141615,38637.33,60,SKU625861
P04976,Camera,Electronics,Dell,47331.32,94428.71,48,SKU596423
P04977,Speaker,Electronics,Sony,84074.69,86822.07,60,SKU389054
P04978,Printer,Electronics,LG,3299.02,13182.9,48,SKU487738
P04979,Laptop,Electronics,Canon,144927.84,35818.87,48,SKU331836
P04980,Tablet,Electronics,Sony,117977.34,37721.08,48,SKU542857
P04981,Tablet,Electronics,Canon,65387.67,30758.69,12,SKU204105
P04982,Smartwatch,Electronics,Lenovo,81728.79,87929.31,60,SKU678426
P04983,Headphones,Electronics,HP,126993.9,26297.8,24,SKU683831
P04984,Laptop,Electronics,Bose,73633.01,114649.15,24,SKU237393
P04985,Laptop,Electronics,HP,45656.27,4046.67,48,SKU744667
P04986,Headphones,Electronics,Samsung,17056.31,116408.92,48,SKU590195
P04987,Speaker,Electronics,Apple,22288.5,51430.87,48,SKU178294
P04988,Speaker,Electronics,LG,131461.12,86127.01,36,SKU181043
P04989,Tablet,Electronics,Samsung,62080.1,48989.83,12,SKU177162
P04990,Headphones,Electronics,LG,87605.8,55637.28,48,SKU464956
P04991,Printer,Electronics,Lenovo,72005.12,86247.79,24,SKU808342
P04992,Headphones,Electronics,Bose,83406.59,72333.15,60,SKU431508
P04993,Speaker,Electronics,Samsung,113408.02,117141.54,48,SKU249723
P04994,Tablet,Electronics,Samsung,135277.85,115334.2,12,SKU420556
P04995,Laptop,Electronics,LG,82538.88,107216.36,60,SKU800698
P04996,Camera,Electronics,Bose,32085.06,23939.33,60,SKU836859
P04997,Smartwatch,Electronics,Panasonic,16327.43,13263.63,48,SKU644310
P04998,Smartwatch,Electronics,Bose,149398.74,26935.34,24,SKU994971
P04999,Smartphone,Electronics,LG,101600.65,95857.65,36,SKU929801
P05000,Camera,Electronics,Samsung,62852.48,16541.57,60,SKU988098
P05001,Smartphone,Electronics,Canon,60383.36,101078.11,60,SKU323002
P05002,LED TV,Electronics,LG,18951.85,72999.61,60,SKU736073
P05003,Speaker,Electronics,Panasonic,118323,103327.63,12,SKU495797
P05004,Laptop,Electronics,Lenovo,123474.51,807.95,24,SKU548916
P05005,Smartwatch,Electronics,Panasonic,123814.37,84349.76,48,SKU258067
P05006,Monitor,Electronics,Samsung,134653.42,97744.28,60,SKU208346
P05007,Tablet,Electronics,Apple,6359.02,111711.79,12,SKU757017
P05008,Speaker,Electronics,Dell,146348.43,114836.02,36,SKU277558
P05009,Monitor,Electronics,LG,137224.36,42794.86,60,SKU138648
P05010,Laptop,Electronics,LG,123463.49,13793.18,12,SKU124945
P05011,Laptop,Electronics,Dell,59041.05,461,60,SKU525739
P05012,Headphones,Electronics,Lenovo,93365.52,57355.22,36,SKU781946
P05013,LED TV,Electronics,Bose,78209.43,5083.16,12,SKU423244
P05014,LED TV,Electronics,Sony,48951.94,61198.89,48,SKU795921
P05015,Smartwatch,Electronics,HP,80122.5,102263.04,36,SKU690406
P05016,Printer,Electronics,Lenovo,19207.1,38524.58,36,SKU453605
P05017,Tablet,Electronics,Samsung,4219.64,99874.06,24,SKU503084
P05018,Camera,Electronics,HP,41996.72,5054.21,24,SKU581617
P05019,Laptop,Electronics,Apple,87333.62,18606.69,24,SKU112712
P05020,Headphones,Electronics,Sony,4191.46,72626.16,24,SKU243321
P05021,Smartwatch,Electronics,Bose,130269.85,51409.55,36,SKU657440
P05022,Tablet,Electronics,HP,62069.78,73135.24,60,SKU704418
P05023,Printer,Electronics,Bose,20503.97,102473.41,60,SKU367433
P05024,Printer,Electronics,Samsung,91212.74,107740.3,12,SKU449048
P05025,Tablet,Electronics,Canon,35784.27,44566.42,36,SKU779959
P05026,Camera,Electronics,Panasonic,63598.45,109627.79,60,SKU976766
P05027,Printer,Electronics,Apple,70887.4,52054.8,60,SKU331893
P05028,Speaker,Electronics,HP,68653.18,61027.43,24,SKU182869
P05029,Smartwatch,Electronics,Samsung,120443.04,7693.11,36,SKU568147
P05030,Camera,Electronics,Panasonic,108922.28,19157.92,60,SKU334216
P05031,Laptop,Electronics,Canon,75754.81,79006.34,60,SKU341732
P05032,Smartphone,Electronics,Canon,63879.44,12323.53,60,SKU973591
P05033,Headphones,Electronics,LG,114274.78,85352.82,36,SKU852419
P05034,Laptop,Electronics,Dell,3320.2,27323.13,60,SKU248820
P05035,Camera,Electronics,LG,3068.92,78730.39,12,SKU919187
P05036,Camera,Electronics,Apple,53970.47,40986.26,48,SKU521458
P05037,Speaker,Electronics,Dell,67966.51,86004.78,36,SKU729282
P05038,Headphones,Electronics,LG,91851.03,59549.51,48,SKU429885
P05039,Tablet,Electronics,Bose,114663.11,65275.44,48,SKU164007
P05040,Smartwatch,Electronics,Dell,70069.93,25654.57,60,SKU564138
P05041,Smartwatch,Electronics,Canon,148116.16,112632.99,12,SKU145243
P05042,Tablet,Electronics,Apple,38193.45,106958.45,36,SKU973639
P05043,Monitor,Electronics,Samsung,98704.33,34185.01,12,SKU522346
P05044,Monitor,Electronics,Dell,129300.05,60783.5,60,SKU891494
P05045,Tablet,Electronics,Lenovo,142817.13,47562.06,48,SKU566665
P05046,Headphones,Electronics,Canon,32855.81,112057.45,48,SKU708481
P05047,Speaker,Electronics,Panasonic,46261.55,65639.05,12,SKU603146
P05048,Camera,Electronics,HP,89225.94,42073.79,12,SKU455708
P05049,Laptop,Electronics,Bose,14255.75,41941.6,24,SKU870718
P05050,Printer,Electronics,Apple,81039.19,110226.75,12,SKU532961
P05051,Monitor,Electronics,LG,103954.47,91177.37,36,SKU613339
P05052,Laptop,Electronics,HP,6808.38,49267.02,36,SKU611333
P05053,Smartwatch,Electronics,Panasonic,86348.16,43984.77,48,SKU524243
P05054,Smartphone,Electronics,Lenovo,14223.78,101346.76,60,SKU728227
P05055,Camera,Electronics,Lenovo,117283.31,97671.17,24,SKU941015
P05056,Smartwatch,Electronics,Canon,59914.74,15433.66,36,SKU286622
P05057,Monitor,Electronics,Apple,97236.99,69061.04,36,SKU879835
P05058,Monitor,Electronics,Canon,107639.56,26885.64,48,SKU685054
P05059,Smartwatch,Electronics,Dell,97851.45,105756.08,48,SKU354509
P05060,Printer,Electronics,Sony,32804.58,106318.72,48,SKU638629
P05061,Headphones,Electronics,Apple,87530.89,15391.44,60,SKU546415
P05062,Smartwatch,Electronics,LG,142123.05,23456.07,12,SKU203535
P05063,Headphones,Electronics,Dell,141053.58,19759.74,24,SKU672444
P05064,Tablet,Electronics,Samsung,65585.32,32437.05,48,SKU470392
P05065,Camera,Electronics,HP,109078.9,56381.43,60,SKU913578
P05066,LED TV,Electronics,Samsung,75977.87,60286.73,24,SKU833544
P05067,Camera,Electronics,Dell,70421.06,55291.76,12,SKU855000
P05068,Speaker,Electronics,Lenovo,120651.08,79187.99,48,SKU402567
P05069,LED TV,Electronics,Lenovo,111044.59,86430.55,48,SKU423437
P05070,Printer,Electronics,Dell,65224.05,118039.98,60,SKU514686
P05071,Headphones,Electronics,Canon,25577.93,36100.56,48,SKU509040
P05072,Printer,Electronics,Canon,143704.7,116136.48,36,SKU348119
P05073,Speaker,Electronics,Panasonic,48003.63,22931.05,60,SKU250096
P05074,Smartwatch,Electronics,Canon,30551.2,7316.44,36,SKU672349
P05075,LED TV,Electronics,Samsung,69865.86,82402.08,36,SKU343301
P05076,Camera,Electronics,Panasonic,96501.59,89212.03,24,SKU573258
P05077,Monitor,Electronics,Lenovo,48057.62,42647.72,12,SKU685296
P05078,Headphones,Electronics,Canon,149160.87,34476.43,48,SKU184988
P05079,Laptop,Electronics,Dell,107666.5,106080.48,48,SKU186987
P05080,Monitor,Electronics,Panasonic,17580.48,82327.16,24,SKU527370
P05081,Camera,Electronics,Panasonic,77969.32,114871.5,48,SKU588286
P05082,Smartphone,Electronics,Dell,64607.42,53956.32,24,SKU674834
P05083,Headphones,Electronics,Panasonic,86474.53,70563.86,24,SKU977309
P05084,Tablet,Electronics,Panasonic,133027.54,106809.84,48,SKU889402
P05085,Speaker,Electronics,Bose,121261.09,16050.16,12,SKU183820
P05086,Smartwatch,Electronics,Lenovo,106162.18,113337.64,24,SKU707993
P05087,Camera,Electronics,HP,1200.49,111523.56,36,SKU637338
P05088,Printer,Electronics,Apple,4423.58,44499.41,24,SKU428813
P05089,Speaker,Electronics,Panasonic,132309.4,66282.17,12,SKU545174
P05090,Printer,Electronics,LG,34202.72,109590.84,24,SKU951760
P05091,Monitor,Electronics,Sony,22510.66,87045.93,60,SKU848431
P05092,Smartwatch,Electronics,Bose,57362.79,50135.47,12,SKU459813
P05093,LED TV,Electronics,Samsung,82793.51,34938.99,48,SKU728724
P05094,Tablet,Electronics,Apple,109289.24,100274.46,48,SKU986302
P05095,Smartphone,Electronics,LG,139206.47,87875.52,24,SKU579099
P05096,Smartwatch,Electronics,Dell,124224.77,26286.53,36,SKU866847
P05097,Headphones,Electronics,Apple,58659.36,16717.75,24,SKU499450
P05098,Camera,Electronics,Dell,2647.22,113008.08,12,SKU855366
P05099,Printer,Electronics,Bose,99693.01,87550.64,60,SKU221994
P05100,Smartwatch,Electronics,HP,127335.42,93877.9,60,SKU844870
P05101,Printer,Electronics,Samsung,78811.77,90040.97,24,SKU873597
P05102,Laptop,Electronics,HP,13802.47,11846.45,36,SKU492276
P05103,Headphones,Electronics,HP,117935.43,75008.43,24,SKU606405
P05104,Monitor,Electronics,Panasonic,66221.36,9530.54,24,SKU433249
P05105,Printer,Electronics,Dell,19376.15,8682.3,24,SKU476204
P05106,Headphones,Electronics,HP,112404.98,105288.3,12,SKU761455
P05107,Headphones,Electronics,Sony,16785.51,84397.93,36,SKU705154
P05108,Camera,Electronics,Lenovo,145102.66,36298.76,48,SKU843778
P05109,LED TV,Electronics,Panasonic,94713.08,82383.61,12,SKU918238
P05110,Tablet,Electronics,Samsung,28528.43,82688.32,48,SKU758023
P05111,Speaker,Electronics,HP,126792.38,79653.6,60,SKU666230
P05112,Camera,Electronics,HP,35725.17,64175.06,60,SKU284462
P05113,Speaker,Electronics,Dell,49854.74,6859.56,36,SKU884395
P05114,Printer,Electronics,Dell,132701.52,7497.09,12,SKU366731
P05115,Monitor,Electronics,Sony,42912.2,107460.89,60,SKU282219
P05116,Tablet,Electronics,Sony,79113.71,118333.25,36,SKU222126
P05117,Speaker,Electronics,Lenovo,90094.49,82474.39,60,SKU747628
P05118,Headphones,Electronics,Lenovo,63772.62,69426.79,12,SKU506445
P05119,Camera,Electronics,Bose,7940.27,19468.76,24,SKU115476
P05120,Speaker,Electronics,Dell,57755.51,28862.94,48,SKU599776
P05121,Camera,Electronics,Samsung,119395.19,66956.21,60,SKU453169
P05122,Tablet,Electronics,Apple,68720.36,65919.51,36,SKU316987
P05123,Laptop,Electronics,Panasonic,49139.3,39863.68,36,SKU253593
P05124,Speaker,Electronics,Lenovo,82343,81581.61,12,SKU776228
P05125,Monitor,Electronics,HP,30671.73,44731.34,24,SKU882678
P05126,Printer,Electronics,HP,84036.35,99172.14,24,SKU532531
P05127,Tablet,Electronics,LG,87182.65,17409.16,12,SKU696210
P05128,Headphones,Electronics,Lenovo,139971.77,26156.29,60,SKU675890
P05129,Smartphone,Electronics,Samsung,30600.06,45670.57,12,SKU493362
P05130,Tablet,Electronics,Dell,18634.85,3884.53,60,SKU547312
P05131,Printer,Electronics,Canon,21896.34,16711.48,60,SKU904742
P05132,Headphones,Electronics,Sony,27566.4,479.33,12,SKU403703
P05133,Camera,Electronics,Bose,141592.41,69903.74,24,SKU878015
P05134,Smartwatch,Electronics,HP,26890.32,2904,24,SKU194420
P05135,Camera,Electronics,HP,38484.73,66897.39,48,SKU726881
P05136,LED TV,Electronics,Samsung,120632.63,90067.41,24,SKU533482
P05137,Tablet,Electronics,Lenovo,128909.09,4479.56,12,SKU486882
P05138,Printer,Electronics,Samsung,38460.62,51184.62,60,SKU815879
P05139,Laptop,Electronics,Lenovo,10544.75,103237.7,24,SKU961152
P05140,Smartphone,Electronics,Samsung,72233.86,47246.18,24,SKU157468
P05141,LED TV,Electronics,Panasonic,78736.4,113321.27,36,SKU366273
P05142,Laptop,Electronics,Samsung,70066.96,107234.08,24,SKU493420
P05143,Smartphone,Electronics,Canon,133238.79,82781.95,60,SKU388806
P05144,Headphones,Electronics,HP,95308.19,19090.37,60,SKU282172
P05145,Printer,Electronics,Canon,77236.38,15226.97,48,SKU122113
P05146,Headphones,Electronics,LG,8615.81,94701.79,12,SKU805586
P05147,Printer,Electronics,LG,35396.89,91855.82,36,SKU213753
P05148,Smartphone,Electronics,Bose,86090.83,20795.73,60,SKU169015
P05149,Speaker,Electronics,Canon,94677.23,86267.91,48,SKU461766
P05150,Printer,Electronics,Samsung,122437.67,4265.15,48,SKU614777
P05151,Speaker,Electronics,Panasonic,149028.49,87883.29,60,SKU840114
P05152,Tablet,Electronics,Canon,28189.36,84204.6,48,SKU467108
P05153,Laptop,Electronics,Canon,121056.01,59412.71,48,SKU470821
P05154,Tablet,Electronics,Sony,11742.99,65166.59,48,SKU513851
P05155,Headphones,Electronics,Samsung,13674.58,81758.33,60,SKU421673
P05156,Printer,Electronics,Dell,94894.93,9108.77,60,SKU432262
P05157,Smartwatch,Electronics,Apple,19074.96,24128.31,48,SKU457426
P05158,Speaker,Electronics,Dell,139132.84,78884.56,12,SKU970544
P05159,LED TV,Electronics,Samsung,111916.83,79066.47,60,SKU741841
P05160,Smartwatch,Electronics,LG,26292.67,99972.49,36,SKU534245
P05161,Monitor,Electronics,Sony,82769.17,89267.87,12,SKU708586
P05162,Camera,Electronics,HP,42870.16,13055.65,24,SKU660465
P05163,Tablet,Electronics,Dell,23440.42,26678.88,24,SKU422703
P05164,LED TV,Electronics,Samsung,118335.83,39166.85,24,SKU345378
P05165,Smartwatch,Electronics,Samsung,121970.4,118163.73,60,SKU884420
P05166,Headphones,Electronics,LG,37065.47,33264.24,24,SKU995462
P05167,Laptop,Electronics,Canon,68595.91,71234.38,12,SKU100861
P05168,Tablet,Electronics,Bose,45825.74,8198.01,60,SKU783056
P05169,Headphones,Electronics,HP,39960.65,57499.21,36,SKU594388
P05170,Smartphone,Electronics,Sony,139608.8,57979.88,48,SKU257000
P05171,Smartphone,Electronics,Bose,33621.44,75323.37,60,SKU421789
P05172,Smartphone,Electronics,Dell,72755.88,16457.07,48,SKU710694
P05173,Camera,Electronics,Bose,132371.03,75643.46,12,SKU834583
P05174,Smartphone,Electronics,Dell,56480.89,59348.65,48,SKU135379
P05175,Speaker,Electronics,Samsung,125389.99,107483.26,36,SKU581128
P05176,LED TV,Electronics,Panasonic,85486.84,38304.18,36,SKU655403
P05177,Laptop,Electronics,Panasonic,79388.87,19074.59,60,SKU890835
P05178,Speaker,Electronics,Bose,146831.08,5985.43,60,SKU983565
P05179,Printer,Electronics,Samsung,36484.7,105653.59,24,SKU332006
P05180,Monitor,Electronics,HP,34887.22,98358.76,48,SKU199449
P05181,Printer,Electronics,Bose,3893.32,10489.84,12,SKU684188
P05182,Laptop,Electronics,HP,82215.65,42206.22,48,SKU215376
P05183,Smartwatch,Electronics,Apple,100765.08,2460.19,24,SKU595930
P05184,Headphones,Electronics,Apple,2371.32,97888.71,60,SKU532024
P05185,Tablet,Electronics,Panasonic,109478.06,10214.27,24,SKU391635
P05186,Smartwatch,Electronics,Lenovo,46201.33,26682.09,24,SKU340586
P05187,Camera,Electronics,Sony,100274.43,70361.27,24,SKU142018
P05188,Tablet,Electronics,Panasonic,148378.54,5986.75,24,SKU781443
P05189,Monitor,Electronics,Apple,100720.27,3043.29,48,SKU931101
P05190,LED TV,Electronics,HP,31114.2,95916.72,48,SKU145330
P05191,Smartphone,Electronics,Panasonic,23529.63,15959.68,48,SKU176553
P05192,Smartphone,Electronics,LG,19439.79,3997.07,36,SKU879428
P05193,Monitor,Electronics,LG,94397.77,103924.59,12,SKU455815
P05194,LED TV,Electronics,Dell,81249.52,113340.04,48,SKU987741
P05195,Printer,Electronics,Samsung,1542.14,43272.98,24,SKU141217
P05196,Laptop,Electronics,Samsung,82234.28,37663.56,48,SKU424774
P05197,LED TV,Electronics,LG,68927.26,3918.98,12,SKU954233
P05198,Tablet,Electronics,LG,13348.89,18214.11,60,SKU884266
P05199,Monitor,Electronics,Dell,28101.5,56955.73,24,SKU564009
P05200,Tablet,Electronics,Canon,103197.72,33375.54,60,SKU829196
P05201,Monitor,Electronics,Bose,37148.7,114821.24,60,SKU419512
P05202,Printer,Electronics,Sony,92919.59,4633.05,48,SKU723446
P05203,Smartwatch,Electronics,Samsung,104920.27,96145.76,36,SKU572517
P05204,Tablet,Electronics,Panasonic,80450.09,60272.43,24,SKU679064
P05205,Smartwatch,Electronics,Apple,98880.27,18236.2,24,SKU537913
P05206,Camera,Electronics,Sony,11791.28,10197.68,48,SKU679063
P05207,Speaker,Electronics,Bose,74570.28,75014.56,48,SKU787879
P05208,Monitor,Electronics,Samsung,123897.92,10891.72,48,SKU488563
P05209,Smartphone,Electronics,Dell,95889.82,29511.23,24,SKU631763
P05210,Speaker,Electronics,Panasonic,16121.97,44773.22,24,SKU910505
P05211,LED TV,Electronics,Bose,39012.14,81413.89,36,SKU634126
P05212,LED TV,Electronics,Apple,109752.2,82463.29,60,SKU180074
P05213,Tablet,Electronics,Bose,147646.75,20766.13,12,SKU990375
P05214,Camera,Electronics,Dell,32407.63,58675.63,24,SKU935466
P05215,Laptop,Electronics,Sony,93880.05,55324.64,36,SKU609256
P05216,Smartphone,Electronics,Bose,130690.97,105226.07,24,SKU242423
P05217,Printer,Electronics,Lenovo,50654.33,105815.68,48,SKU558234
P05218,LED TV,Electronics,Bose,130056.73,105500.15,12,SKU445702
P05219,Speaker,Electronics,Bose,125083.72,106207.18,36,SKU240820
P05220,Camera,Electronics,Panasonic,108121.89,91088.78,60,SKU369389
P05221,Tablet,Electronics,Panasonic,131815.08,7897.04,24,SKU703806
P05222,Tablet,Electronics,Lenovo,35371.92,113571.92,48,SKU284617
P05223,Monitor,Electronics,Dell,134364.58,96639.63,48,SKU322898
P05224,Printer,Electronics,Canon,3049.53,55353.6,12,SKU713773
P05225,Smartphone,Electronics,Canon,102582.04,20629.79,60,SKU912145
P05226,Monitor,Electronics,Bose,144895.63,55021,24,SKU192478
P05227,Printer,Electronics,Bose,95046.52,56319.95,60,SKU792283
P05228,LED TV,Electronics,HP,36730.6,20566.42,48,SKU880705
P05229,Headphones,Electronics,HP,147871.73,59803.33,36,SKU959656
P05230,LED TV,Electronics,Sony,85885.26,108564.86,24,SKU702506
P05231,Laptop,Electronics,LG,147148.61,92239.69,60,SKU430071
P05232,LED TV,Electronics,Samsung,119613.24,19899.23,12,SKU252849
P05233,Smartphone,Electronics,Canon,4208.95,91085.99,36,SKU611076
P05234,Printer,Electronics,Samsung,145367.51,96684.87,24,SKU886825
P05235,Speaker,Electronics,Samsung,79598.17,91104.71,24,SKU632423
P05236,Monitor,Electronics,Samsung,75833.26,32287.83,12,SKU726962
P05237,Smartwatch,Electronics,Lenovo,141474.31,113624.83,60,SKU650466
P05238,Laptop,Electronics,Panasonic,113857.85,87343.64,48,SKU961981
P05239,Smartwatch,Electronics,Bose,73032.58,99018.37,24,SKU378833
P05240,Monitor,Electronics,Sony,2918.76,94786.39,36,SKU756011
P05241,Speaker,Electronics,Dell,56283.85,11444.49,36,SKU204692
P05242,Speaker,Electronics,Canon,111157.7,80200.64,36,SKU229308
P05243,Printer,Electronics,Samsung,120144.35,67372.52,36,SKU519539
P05244,Headphones,Electronics,Apple,147183.68,93704.69,60,SKU166577
P05245,Monitor,Electronics,Canon,48498.62,47782.17,12,SKU755888
P05246,LED TV,Electronics,LG,88338.8,39417.98,60,SKU401932
P05247,Camera,Electronics,Dell,31399.95,81229.63,12,SKU145252
P05248,Headphones,Electronics,Lenovo,50631.19,35768.62,60,SKU874351
P05249,Headphones,Electronics,Apple,4148.81,65638.87,12,SKU760141
P05250,Laptop,Electronics,Apple,37139.55,44057.65,60,SKU575620
P05251,Camera,Electronics,HP,42687.04,93395.5,60,SKU337558
P05252,Camera,Electronics,Panasonic,108990.32,106296.74,36,SKU671956
P05253,Smartwatch,Electronics,Sony,11397.1,108850.58,24,SKU434149
P05254,Laptop,Electronics,Lenovo,143294.23,116515.15,48,SKU205406
P05255,Laptop,Electronics,Panasonic,50945.04,108130.42,24,SKU201453
P05256,Speaker,Electronics,Lenovo,9209.83,16429.35,60,SKU327872
P05257,Monitor,Electronics,Sony,87741.44,15021.45,36,SKU244389
P05258,Headphones,Electronics,Panasonic,74131.51,41390.53,48,SKU453842
P05259,Speaker,Electronics,Samsung,52085.53,115890.34,12,SKU302180
P05260,LED TV,Electronics,Dell,77986.98,113874.6,48,SKU834774
